ILSVRC2015_test_00004638_lowered_contrast.jpeg,two men are playing soccer
ILSVRC2015_test_00004641_lowered_contrast.jpeg,man is playing the guitar
ILSVRC2015_test_00004643_lowered_contrast.jpeg,man in blue shirt is standing on the beach
ILSVRC2015_test_00004652_lowered_contrast.jpeg,man is riding on the beach
ILSVRC2015_test_00004661_lowered_contrast.jpeg,two men are playing soccer
ILSVRC2015_test_00004663_lowered_contrast.jpeg,man in blue shirt is standing on the sidewalk
ILSVRC2015_test_00004664_lowered_contrast.jpeg,two dogs are playing in the grass
ILSVRC2015_test_00004670_lowered_contrast.jpeg,man in blue shirt is sitting on the floor
ILSVRC2015_test_00004672_lowered_contrast.jpeg,two dogs are playing in the water
ILSVRC2015_test_00004677_lowered_contrast.jpeg,man in blue shirt is standing on the sidewalk
ILSVRC2015_test_00004682_lowered_contrast.jpeg,man is riding bike on the street
ILSVRC2015_test_00004683_lowered_contrast.jpeg,two children are playing with toy
ILSVRC2015_test_00004689_lowered_contrast.jpeg,man in blue shirt is sitting on the ground
ILSVRC2015_test_00004697_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00004709_lowered_contrast.jpeg,man is sitting on the floor with his hands on his head
ILSVRC2015_test_00004712_lowered_contrast.jpeg,man in blue shirt is sitting on the ground
ILSVRC2015_test_00004721_lowered_contrast.jpeg,man in blue shirt is standing on the beach
ILSVRC2015_test_00004722_lowered_contrast.jpeg,man is playing the guitar
ILSVRC2015_test_00004724_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00004727_lowered_contrast.jpeg,man is playing the guitar
ILSVRC2015_test_00004734_lowered_contrast.jpeg,young boy is playing with toy
ILSVRC2015_test_00004743_lowered_contrast.jpeg,two men are playing soccer
ILSVRC2015_test_00004753_lowered_contrast.jpeg,two dogs are playing in the grass
ILSVRC2015_test_00004756_lowered_contrast.jpeg,man in blue shirt is standing on the beach
ILSVRC2015_test_00004758_lowered_contrast.jpeg,two dogs are playing in the grass
ILSVRC2015_test_00004761_lowered_contrast.jpeg,man is riding bike down the street
ILSVRC2015_test_00004765_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00004767_lowered_contrast.jpeg,man in blue shirt is sitting on the floor
ILSVRC2015_test_00004768_lowered_contrast.jpeg,man in blue shirt is sitting on the ground
ILSVRC2015_test_00004774_lowered_contrast.jpeg,two men are playing soccer
ILSVRC2015_test_00004776_lowered_contrast.jpeg,man in blue shirt is standing on the sidewalk
ILSVRC2015_test_00004777_lowered_contrast.jpeg,man in blue shirt is sitting on the ground
ILSVRC2015_test_00004788_lowered_contrast.jpeg,man is riding bike on the street
ILSVRC2015_test_00004792_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00004793_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00004809_lowered_contrast.jpeg,young boy is playing with toy
ILSVRC2015_test_00004810_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00004831_lowered_contrast.jpeg,young boy is playing with toy
ILSVRC2015_test_00004839_lowered_contrast.jpeg,man in blue shirt is standing in front of an older man in black shirt and black pants
ILSVRC2015_test_00004848_lowered_contrast.jpeg,man in blue shirt is standing on the sidewalk
ILSVRC2015_test_00004854_lowered_contrast.jpeg,two men are playing soccer
ILSVRC2015_test_00004868_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00004880_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00004881_lowered_contrast.jpeg,man in blue shirt is standing on the sidewalk
ILSVRC2015_test_00004899_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00004905_lowered_contrast.jpeg,two dogs are playing in the grass
ILSVRC2015_test_00004906_lowered_contrast.jpeg,two men are playing soccer
ILSVRC2015_test_00004909_lowered_contrast.jpeg,two dogs are playing in the grass
ILSVRC2015_test_00004911_lowered_contrast.jpeg,man in blue shirt is standing on the beach
ILSVRC2015_test_00004930_lowered_contrast.jpeg,man in blue shirt is standing on the beach
ILSVRC2015_test_00004934_lowered_contrast.jpeg,man in blue shirt is standing on the beach
ILSVRC2015_test_00004938_lowered_contrast.jpeg,two children are playing with toy
ILSVRC2015_test_00004939_lowered_contrast.jpeg,two dogs are playing in the water
ILSVRC2015_test_00004940_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00004942_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00004951_lowered_contrast.jpeg,man is riding bike down the street
ILSVRC2015_test_00004959_lowered_contrast.jpeg,little girl is playing with toy
ILSVRC2015_test_00004970_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00004977_lowered_contrast.jpeg,two children are playing with toy
ILSVRC2015_test_00004981_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00004986_lowered_contrast.jpeg,two men are standing in front of an older man in blue shirt
ILSVRC2015_test_00004988_lowered_contrast.jpeg,two men are sitting on the ground
ILSVRC2015_test_00004991_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00004992_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00004995_lowered_contrast.jpeg,young boy is playing with toy
ILSVRC2015_test_00005015_lowered_contrast.jpeg,man in blue shirt is riding bike
ILSVRC2015_test_00005020_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00005034_lowered_contrast.jpeg,man in blue shirt is sitting on the ground
ILSVRC2015_test_00005039_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00005040_lowered_contrast.jpeg,two children are playing with the dog
ILSVRC2015_test_00005046_lowered_contrast.jpeg,man in blue shirt is playing the guitar
ILSVRC2015_test_00005055_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00005065_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00005076_lowered_contrast.jpeg,young boy is playing with toy
ILSVRC2015_test_00005078_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00005090_lowered_contrast.jpeg,young boy is playing with toy
ILSVRC2015_test_00005120_lowered_contrast.jpeg,two children are playing in the water
ILSVRC2015_test_00005126_lowered_contrast.jpeg,two children are playing with toy
ILSVRC2015_test_00005129_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00005144_lowered_contrast.jpeg,man in blue shirt is sitting on the floor
ILSVRC2015_test_00005157_lowered_contrast.jpeg,man in blue shirt is riding wave
ILSVRC2015_test_00005189_lowered_contrast.jpeg,man in blue shirt is standing on the sidewalk
ILSVRC2015_test_00005208_lowered_contrast.jpeg,two children are playing with toy
ILSVRC2015_test_00005297_lowered_contrast.jpeg,man in blue shirt is standing on the beach
ILSVRC2015_test_00005429_lowered_contrast.jpeg,young boy is jumping into pool
ILSVRC2015_test_00005435_lowered_contrast.jpeg,dog is running through the grass
ILSVRC2015_test_00005506_lowered_contrast.jpeg,two dogs are playing in the grass
ILSVRC2015_test_00005664_lowered_contrast.jpeg,two children are playing with toy
ILSVRC2015_test_00005846_lowered_contrast.jpeg,man in blue shirt is standing on the sidewalk
ILSVRC2015_test_00005880_lowered_contrast.jpeg,young boy is playing with toy
ILSVRC2015_test_00005914_lowered_contrast.jpeg,two children are playing with toy
ILSVRC2015_test_00006037_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00006041_lowered_contrast.jpeg,man in blue shirt is sitting on the ground with his hands on his head
ILSVRC2015_test_00006044_lowered_contrast.jpeg,two children are playing with toy
ILSVRC2015_test_00006086_lowered_contrast.jpeg,man is sitting at table with his hands
ILSVRC2015_test_00006125_lowered_contrast.jpeg,man in blue shirt is sitting on the floor
ILSVRC2015_test_00006158_lowered_contrast.jpeg,man in blue shirt is standing in front of an old building
ILSVRC2015_test_00006250_lowered_contrast.jpeg,two men are playing soccer
ILSVRC2015_test_00006251_lowered_contrast.jpeg,two children are playing with the dog
ILSVRC2015_test_00006292_lowered_contrast.jpeg,two children are playing with toy
